Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1777,Branimir Mlacic,hr CRO,DF,Udinese,it Serie A,18,2007,7,2,166,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1778,Tadjidine Mmadi,fr FRA,FW,Marseille,fr Ligue 1,18,2007,3,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1779,Rui Modesto,ao ANG,MF,Udinese,it Serie A,25,1999,3,0,119,1.3,0,1,1,0,0,0,0,0,0.00,0.76,0.76,0.00,0.76,Matches
1780,Luka Modrić,hr CRO,MF,Milan,it Serie A,39,1985,34,32,2811,31.2,2,3,5,2,0,0,4,0,0.06,0.10,0.16,0.06,0.16,Matches
1781,Max Moerstedt,de GER,FW,Hoffenheim,de Bundesliga,19,2006,22,1,420,4.7,2,0,2,2,0,0,2,0,0.43,0.00,0.43,0.43,0.43,Matches
1782,Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,26,1999,10,6,488,5.4,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches
1783,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,27,1997,24,13,1152,12.8,4,0,4,4,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches
1784,Wael Mohya,de GER,"MF,FW",Gladbach,de Bundesliga,16,2008,15,6,552,6.1,2,1,3,2,0,0,1,0,0.33,0.16,0.49,0.33,0.49,Matches
1785,Johan Mojica,co COL,DF,Mallorca,es La Liga,32,1992,35,30,2724,30.3,0,4,4,0,0,0,6,1,0.00,0.13,0.13,0.00,0.13,Matches
1786,Horaţiu Moldovan,ro ROU,GK,Oviedo,es La Liga,27,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1787,Enzo Molebe,fr FRA,FW,Lyon,fr Ligue 1,17,2007,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1788,Alberto Moleiro,es ESP,MF,Villarreal,es La Liga,21,2003,37,30,2478,27.5,10,5,15,10,0,0,4,0,0.36,0.18,0.54,0.36,0.54,Matches
1789,Nahuel Molina,ar ARG,"DF,MF",Atlético Madrid,es La Liga,27,1998,26,13,1331,14.8,2,2,4,2,0,0,4,0,0.14,0.14,0.27,0.14,0.27,Matches
1790,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,27,1998,36,35,3016,33.5,0,4,4,0,0,0,9,0,0.00,0.12,0.12,0.00,0.12,Matches
1791,Jano Monserrate,es ESP,MF,Atlético Madrid,es La Liga,19,2006,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1792,Jorge Montes,es ESP,DF,Getafe,es La Liga,21,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1793,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,29,1996,35,35,3150,35.0,0,1,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches
1794,Álvaro Morata,es ESP,FW,Como,it Serie A,32,1992,26,9,930,10.3,0,1,1,0,0,1,4,1,0.00,0.10,0.10,0.00,0.10,Matches
1795,Morato,br BRA,DF,Nottingham,eng Premier League,24,2001,21,14,1345,14.9,1,0,1,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches
1796,Diego Morcillo,es ESP,FW,Alavés,es La Liga,22,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1797,Javi Morcillo,es ESP,MF,Atlético Madrid,es La Liga,19,2006,5,1,172,1.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1798,Afonso Moreira,pt POR,"MF,FW",Lyon,fr Ligue 1,20,2005,27,18,1722,19.1,4,7,11,4,0,0,3,0,0.21,0.37,0.57,0.21,0.57,Matches
1799,Diego Moreira,be BEL,MF,Strasbourg,fr Ligue 1,20,2004,27,23,2034,22.6,4,6,10,4,0,0,4,0,0.18,0.27,0.44,0.18,0.44,Matches
1800,Alberto Moreno,es ESP,DF,Como,it Serie A,33,1992,19,13,1233,13.7,2,1,3,2,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches
1801,Álex Moreno,es ESP,DF,Girona,es La Liga,32,1993,31,28,2559,28.4,0,3,3,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches
1802,Fabio Moreno Fell,de GER,FW,Mainz 05,de Bundesliga,25,2000,2,1,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1803,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,33,1992,22,16,1343,14.9,10,0,10,7,3,3,0,0,0.67,0.00,0.67,0.47,0.47,Matches
1804,Matias Moreno,ar ARG,DF,Levante,es La Liga,21,2003,28,27,2252,25.0,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
1805,Tete Morente,es ESP,MF,Elche,es La Liga,28,1996,13,11,929,10.3,1,1,2,1,0,0,1,0,0.10,0.10,0.19,0.10,0.19,Matches
1806,Tete Morente,es ESP,"FW,MF",Lecce,it Serie A,28,1996,16,9,859,9.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1807,Stefano Moreo,it ITA,"FW,MF",Pisa,it Serie A,32,1993,37,29,2307,25.6,7,1,8,5,2,2,2,0,0.27,0.04,0.31,0.20,0.23,Matches
1808,Mateu Morey,es ESP,"DF,MF",Mallorca,es La Liga,25,2000,18,9,704,7.8,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches
1809,Ilaix Moriba,gn GUI,MF,Celta Vigo,es La Liga,22,2003,36,26,2495,27.7,2,3,5,2,0,0,8,0,0.07,0.11,0.18,0.07,0.18,Matches
1810,Manu Morlanes,es ESP,MF,Mallorca,es La Liga,26,1999,32,22,1765,19.6,3,0,3,3,0,0,5,1,0.15,0.00,0.15,0.15,0.15,Matches
1811,Luca Moro,it ITA,FW,Sassuolo,it Serie A,24,2001,14,1,211,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1812,Nikola Moro,hr CRO,MF,Bologna,it Serie A,27,1998,30,19,1799,20.0,2,0,2,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches
1813,Raúl Moro,es ESP,MF,Osasuna,es La Liga,22,2002,14,7,625,6.9,0,2,2,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches
1814,Tyler Morton,eng ENG,MF,Lyon,fr Ligue 1,22,2002,29,29,2517,28.0,2,2,4,2,0,0,6,1,0.07,0.07,0.14,0.07,0.14,Matches
1815,Mattia Mosconi,it ITA,FW,Inter,it Serie A,18,2007,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1816,Daren Mosengo,fr FRA,MF,Le Havre,fr Ligue 1,18,2006,7,0,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1817,Cristhian Mosquera,es ESP,DF,Arsenal,eng Premier League,21,2004,20,9,994,11.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1818,Daniel Mosquera,co COL,FW,Hellas Verona,it Serie A,25,1999,22,5,597,6.6,0,2,2,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,Matches
1819,Yerson Mosquera,co COL,DF,Wolves,eng Premier League,24,2001,27,24,2136,23.7,0,0,0,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,Matches
1820,Edoardo Motta,it ITA,GK,Lazio,it Serie A,20,2005,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1821,Pierre Mounguengue,fr FRA,FW,PSG,fr Ligue 1,17,2008,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1822,Mason Mount,eng ENG,MF,Manchester Utd,eng Premier League,26,1999,23,12,1017,11.3,3,0,3,3,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches
1823,Samir El Mourabet,ma MAR,MF,Strasbourg,fr Ligue 1,19,2005,33,25,2128,23.6,1,2,3,1,0,0,4,0,0.04,0.08,0.13,0.04,0.13,Matches
1824,Santiago Mouriño,uy URU,DF,Villarreal,es La Liga,23,2002,28,27,2377,26.4,1,2,3,1,0,0,11,1,0.04,0.08,0.11,0.04,0.11,Matches
1825,Louis Mouton,fr FRA,MF,Angers,fr Ligue 1,23,2002,32,24,1891,21.0,2,1,3,2,0,0,2,1,0.10,0.05,0.14,0.10,0.14,Matches
1826,Lionel Mpasi,cd COD,GK,Le Havre,fr Ligue 1,30,1994,4,3,315,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1827,Tarik Muharemovic,ba BIH,DF,Sassuolo,it Serie A,22,2003,32,32,2835,31.5,2,2,4,2,0,0,7,0,0.06,0.06,0.13,0.06,0.13,Matches
1828,Miro Muheim,ch SUI,"MF,DF",Hamburger SV,de Bundesliga,27,1998,29,27,2435,27.1,0,4,4,0,0,0,7,1,0.00,0.15,0.15,0.00,0.15,Matches
1829,Divine Mukasa,eng ENG,MF,Manchester City,eng Premier League,17,2007,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1830,Ngal'Ayel Mukau,cd COD,MF,Lille,fr Ligue 1,20,2004,30,19,1534,17.0,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
1831,Nordan Mukiele,fr FRA,MF,Rennes,fr Ligue 1,19,2006,8,0,96,1.1,1,0,1,1,0,0,0,0,0.94,0.00,0.94,0.94,0.94,Matches
1832,Nordi Mukiele,fr FRA,DF,Sunderland,eng Premier League,27,1997,32,32,2784,30.9,3,3,6,3,0,0,5,0,0.10,0.10,0.19,0.10,0.19,Matches
1833,Abdul Mumin,gh GHA,DF,Rayo Vallecano,es La Liga,27,1998,3,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1834,Romaine Mundle,eng ENG,MF,Sunderland,eng Premier League,22,2003,14,2,411,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1835,Marshall Munetsi,zw ZIM,MF,Paris FC,fr Ligue 1,29,1996,15,11,975,10.8,4,1,5,4,0,0,0,0,0.37,0.09,0.46,0.37,0.46,Matches
1836,Marshall Munetsi,zw ZIM,"MF,FW",Wolves,eng Premier League,29,1996,13,9,875,9.7,1,1,2,1,0,0,2,0,0.10,0.10,0.21,0.10,0.21,Matches
1837,Rodrigo Muniz,br BRA,FW,Fulham,eng Premier League,24,2001,21,10,1000,11.1,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches
1838,Believe Munongo,fr FRA,MF,Metz,fr Ligue 1,15,2009,11,5,431,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1839,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,27,1997,21,9,848,9.4,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches
1840,Daniel Muñoz,co COL,MF,Crystal Palace,eng Premier League,29,1996,29,29,2399,26.7,4,3,7,4,0,0,7,0,0.15,0.11,0.26,0.15,0.26,Matches
1841,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,22,2002,19,8,952,10.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
1842,Javier Muñoz,es ESP,"MF,FW",Getafe,es La Liga,30,1995,17,4,551,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1843,Víctor Muñoz,es ESP,"MF,FW",Osasuna,es La Liga,22,2003,34,31,2656,29.5,6,2,8,6,0,0,3,0,0.20,0.07,0.27,0.20,0.27,Matches
1844,Arijanet Muric,xk KVX,GK,Sassuolo,it Serie A,26,1998,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1845,Murillo,br BRA,DF,Nottingham,eng Premier League,23,2002,25,25,2130,23.7,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches
1846,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,31,1994,37,36,3128,34.8,23,1,24,18,5,7,4,1,0.66,0.03,0.69,0.52,0.55,Matches
1847,Alex Murphy,ie IRL,DF,Newcastle,eng Premier League,21,2004,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1848,Jacob Murphy,eng ENG,"FW,MF",Newcastle,eng Premier League,30,1995,33,19,1617,18.0,3,2,5,3,0,0,2,0,0.17,0.11,0.28,0.17,0.28,Matches
1849,Salim Musah,de GER,FW,Werder Bremen,de Bundesliga,19,2006,8,2,198,2.2,1,0,1,1,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches
1850,Yunus Musah,us USA,MF,Atalanta,it Serie A,22,2002,19,4,574,6.4,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches
1851,Yunus Musah,us USA,MF,Milan,it Serie A,22,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1852,Jamal Musiala,de GER,"MF,FW",Bayern Munich,de Bundesliga,22,2003,15,7,683,7.6,3,4,7,2,1,1,1,0,0.40,0.53,0.92,0.26,0.79,Matches
1853,Juan Musso,ar ARG,GK,Atlético Madrid,es La Liga,31,1994,8,8,720,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1854,Cheveyo Muy,nl NED,FW,Milan,it Serie A,18,2006,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1855,Yvon Mvogo,ch SUI,GK,Lorient,fr Ligue 1,31,1994,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1856,Joel Mvuka,no NOR,"MF,DF",Lorient,fr Ligue 1,22,2002,15,5,560,6.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1857,Junior Mwanga,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,22,2003,5,5,377,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1858,Junior Mwanga,fr FRA,MF,Nantes,fr Ligue 1,22,2003,15,15,1260,14.0,1,1,2,1,0,0,2,1,0.07,0.07,0.14,0.07,0.14,Matches
1859,Phillipp Mwene,at AUT,MF,Mainz 05,de Bundesliga,31,1994,29,24,2069,23.0,1,2,3,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches
1860,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,26,1999,33,33,2958,32.9,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches
1861,Joakim Mæhle,dk DEN,"MF,DF",Wolfsburg,de Bundesliga,28,1997,16,14,1222,13.6,1,2,3,1,0,0,1,0,0.07,0.15,0.22,0.07,0.22,Matches
1862,David Møller Wolfe,no NOR,"MF,DF",Wolves,eng Premier League,23,2002,22,11,1049,11.7,0,2,2,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches
1863,Obite N'Dicka,ci CIV,DF,Roma,it Serie A,25,1999,31,31,2680,29.8,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches
1864,Konan N'dri,ne NIG,MF,Lecce,it Serie A,24,2000,27,1,544,6.0,2,0,2,2,0,0,3,0,0.33,0.00,0.33,0.33,0.33,Matches
1865,Stanley N'Soki,fr FRA,"DF,MF",Union Berlin,de Bundesliga,26,1999,13,10,816,9.1,1,2,3,1,0,0,2,0,0.11,0.22,0.33,0.11,0.33,Matches
1866,Bilal Nadir,ma MAR,MF,Marseille,fr Ligue 1,21,2003,20,5,598,6.6,0,4,4,0,0,0,6,1,0.00,0.60,0.60,0.00,0.60,Matches
1867,Mahamadou Nagida,cm CMR,DF,Rennes,fr Ligue 1,20,2005,19,7,805,8.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1868,Younes Namli,dk DEN,"FW,MF",Le Havre,fr Ligue 1,31,1994,12,3,327,3.6,0,1,1,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matches
1869,Sebastian Nanasi,se SWE,MF,Strasbourg,fr Ligue 1,23,2002,19,11,1050,11.7,7,2,9,7,0,0,0,0,0.60,0.17,0.77,0.60,0.77,Matches
1870,Shafiq Nandja,de GER,DF,Hamburger SV,de Bundesliga,18,2007,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1871,Nikolas Nartey,dk DEN,MF,Stuttgart,de Bundesliga,25,2000,28,14,1256,14.0,4,3,7,4,0,0,2,0,0.29,0.21,0.50,0.29,0.50,Matches
1872,Noah Nartey,dk DEN,"MF,FW",Lyon,fr Ligue 1,19,2005,11,5,545,6.1,2,0,2,2,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches
1873,Natan,br BRA,DF,Real Betis,es La Liga,24,2001,33,32,2807,31.2,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
1874,Pau Navarro,es ESP,DF,Villarreal,es La Liga,20,2005,23,23,1921,21.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1875,Roberto Navarro,es ESP,MF,Athletic Club,es La Liga,23,2002,32,10,1307,14.5,6,1,7,6,0,0,1,0,0.41,0.07,0.48,0.41,0.48,Matches
1876,Corrie Ndaba,ie IRL,DF,Lecce,it Serie A,25,1999,14,6,543,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1877,Michel Ndary Adopo,fr FRA,MF,Cagliari,it Serie A,25,2000,38,33,3050,33.9,1,2,3,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09,Matches
1878,Youssouf Ndayishimiye,bi BDI,MF,Nice,fr Ligue 1,26,1998,2,1,72,0.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
1879,Abdoulaye Ndiaye,sn SEN,DF,Parma,it Serie A,23,2002,11,9,780,8.7,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
1880,Iliman Ndiaye,sn SEN,MF,Everton,eng Premier League,25,2000,32,32,2778,30.9,6,3,9,4,2,2,2,0,0.19,0.10,0.29,0.13,0.23,Matches
1881,Rassoul Ndiaye,sn SEN,MF,Le Havre,fr Ligue 1,23,2001,33,30,2566,28.5,4,4,8,4,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches
1882,Quentin Ndjantou Mbitcha,fr FRA,MF,PSG,fr Ligue 1,18,2007,10,3,360,4.0,1,1,2,1,0,0,1,0,0.25,0.25,0.50,0.25,0.50,Matches
1883,Tanguy Ndombele,fr FRA,MF,Nice,fr Ligue 1,28,1996,8,3,275,3.1,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matches
1884,Cher Ndour,it ITA,MF,Fiorentina,it Serie A,21,2004,33,20,1876,20.8,3,0,3,3,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches
1885,Dan Ndoye,ch SUI,MF,Nottingham,eng Premier League,24,2000,24,14,1173,13.0,1,1,2,1,0,0,1,0,0.08,0.08,0.15,0.08,0.15,Matches
1886,Joseph Nduquidi,fr FRA,MF,Metz,fr Ligue 1,20,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1887,Sean Neave,eng ENG,FW,Newcastle,eng Premier League,18,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1888,Paul Nebel,de GER,MF,Mainz 05,de Bundesliga,22,2002,30,24,2073,23.0,5,2,7,5,0,0,2,2,0.22,0.09,0.30,0.22,0.30,Matches
1889,Kosta Nedeljković,rs SRB,DF,RB Leipzig,de Bundesliga,19,2005,5,3,251,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1890,Loïc Nego,hu HUN,"DF,MF",Le Havre,fr Ligue 1,34,1991,30,26,2339,26.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1891,Dan Neil,eng ENG,MF,Sunderland,eng Premier League,23,2001,3,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1892,Reiss Nelson,eng ENG,"FW,MF",Brentford,eng Premier League,25,1999,10,0,126,1.4,0,1,1,0,0,0,0,0,0.00,0.71,0.71,0.00,0.71,Matches
1893,Victor Nelsson,dk DEN,DF,Hellas Verona,it Serie A,26,1998,38,37,3315,36.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
1894,David Neres,br BRA,"FW,MF",Napoli,it Serie A,28,1997,16,10,922,10.2,3,3,6,3,0,0,3,0,0.29,0.29,0.59,0.29,0.59,Matches
1895,Martim Neto,pt POR,MF,Elche,es La Liga,22,2003,25,15,1347,15.0,2,5,7,2,0,0,3,0,0.13,0.33,0.47,0.13,0.47,Matches
1896,Pedro Neto,pt POR,"MF,FW",Chelsea,eng Premier League,25,2000,34,30,2631,29.2,5,6,11,5,0,0,4,1,0.17,0.21,0.38,0.17,0.38,Matches
1897,Luca Netz,de GER,"MF,DF",Gladbach,de Bundesliga,22,2003,15,10,940,10.4,0,2,2,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches
1898,Luca Netz,de GER,"DF,MF",Nottingham,eng Premier League,22,2003,7,3,357,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1899,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,39,1986,22,22,1859,20.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1900,Florian Neuhaus,de GER,"MF,FW",Gladbach,de Bundesliga,28,1997,17,11,930,10.3,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches
1901,Cenny Neumann,de GER,DF,Köln,de Bundesliga,18,2007,2,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1902,João Neves,pt POR,MF,PSG,fr Ligue 1,20,2004,21,13,1287,14.3,5,1,6,5,0,0,0,0,0.35,0.07,0.42,0.35,0.42,Matches
1903,Yvan Neyou,cm CMR,MF,Getafe,es La Liga,28,1997,5,0,67,0.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1904,Jessic Ngankam,de GER,FW,Frankfurt,de Bundesliga,25,2000,3,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1905,Oumar Ngom,mr MTN,MF,Lecce,it Serie A,21,2004,15,10,842,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1906,Cyril Ngonge,be BEL,FW,Torino,it Serie A,25,2000,20,11,994,11.0,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches
1907,Cyril Ngonge,be BEL,MF,Espanyol,es La Liga,25,2000,9,6,424,4.7,0,2,2,0,0,0,4,0,0.00,0.42,0.42,0.00,0.42,Matches
1908,Mikayil Ngor Faye,sn SEN,"MF,DF",Cremonese,it Serie A,21,2004,8,2,254,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1909,Mikayil Ngor Faye,sn SEN,MF,Rennes,fr Ligue 1,21,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1910,Nathan Ngoy,be BEL,DF,Lille,fr Ligue 1,22,2003,29,27,2405,26.7,1,2,3,1,0,0,10,1,0.04,0.07,0.11,0.04,0.11,Matches
1911,Bernard Nguene,cm CMR,FW,Nice,fr Ligue 1,18,2006,6,0,138,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1912,Rio Ngumoha,eng ENG,MF,Liverpool,eng Premier League,16,2008,19,5,560,6.2,2,1,3,2,0,0,0,0,0.32,0.16,0.48,0.32,0.48,Matches
1913,Moussa Niakhaté,sn SEN,DF,Lyon,fr Ligue 1,29,1996,32,30,2759,30.7,0,2,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
1914,Youssoupha Niang,de GER,MF,Köln,de Bundesliga,19,2006,10,2,194,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1915,Tanguy Nianzou,fr FRA,DF,Sevilla,es La Liga,23,2002,12,8,655,7.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
1916,Cheikh Niasse,sn SEN,MF,Hellas Verona,it Serie A,25,2000,19,11,970,10.8,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches
1917,Samuel Nibombé,be BEL,DF,Monaco,fr Ligue 1,17,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1918,Rasmus Nicolaisen,dk DEN,DF,Toulouse,fr Ligue 1,28,1997,32,30,2564,28.5,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
1919,Moritz Nicolas,de GER,GK,Gladbach,de Bundesliga,27,1997,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1920,Hans Nicolussi Caviglia,it ITA,MF,Fiorentina,it Serie A,25,2000,11,7,585,6.5,0,1,1,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches
1921,Hans Nicolussi Caviglia,it ITA,MF,Parma,it Serie A,25,2000,15,10,869,9.7,0,3,3,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches
1922,Julian Niehues,de GER,MF,Heidenheim,de Bundesliga,24,2001,24,17,1383,15.4,3,0,3,3,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches
1923,Oliver Nielsen,dk DEN,DF,Lazio,it Serie A,22,2003,26,13,1536,17.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1924,Alieu Njie,se SWE,"MF,FW",Torino,it Serie A,20,2005,15,2,299,3.3,1,1,2,1,0,0,2,0,0.30,0.30,0.60,0.30,0.60,Matches
1925,Justin Njinmah,de GER,"FW,MF",Werder Bremen,de Bundesliga,24,2000,33,22,1947,21.6,5,0,5,5,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches
1926,Obed Nkambadio,fr FRA,GK,Paris FC,fr Ligue 1,22,2003,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1927,Eddie Nketiah,eng ENG,MF,Crystal Palace,eng Premier League,26,1999,12,2,424,4.7,2,0,2,2,0,0,2,0,0.42,0.00,0.42,0.42,0.42,Matches
